Molecule ChEMBL ID,Smiles
D1432,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1
D1433,O=c1nc[nH]c2[nH]c(-c3ccnc(C=Cc4ccc(CN5CCOCC5)cc4)c3)cc12
D1434,CN(C)CCOc1ccc(C=Cc2cc(-c3cc4c(=O)nc[nH]c4[nH]3)ccn2)cc1
D1435,CS(=O)(=O)c1ccc(CNCc2cc(C(=O)O)c(Nc3ccc(I)cc3F)c(F)c2F)cc1
D1436,NC(=O)c1sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[n+]1[O-]
D1437,O=C(NN=Cc1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F)c1ccc(CO)o1
D1438,O=C(CS(=O)(=O)c1ccc(Cl)cc1)NN=Cc1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F
D1439,c1cc(Nc2ncnc3[nH]ccc23)cc(-c2nc3ccccc3s2)c1
D1440,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
D1441,Cc1cc(Nc2ccnc(Nc3cccc(-c4nc5ccccc5s4)c3)n2)n[nH]1
D1442,FC(F)(F)c1cccc(-c2nnc3ccc(NC4CCNCC4)nn23)c1
D1443,O=C(NC1=CNNC1=C1N=c2ccc(CN3CCOCC3)cc2=N1)NC1CC1
D1444,COc1cc2c(Oc3ccc(-c4cnc(Cc5ccccc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1
D1445,CCS(=O)(=O)Nc1ccc2c(c1)C(=C(Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2
D1446,NC(=O)CC(N)C(=O)NCc1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F
D1447,COc1cc2nc(Nc3cc(C)[nH]n3)nc(Nc3cccc(-c4nc5ccccc5s4)c3)c2cc1OC
D1448,CC(Oc1ccc2ncccc2c1)c1c(Cl)ccc(F)c1Cl
D1449,CC(Oc1ccc2ncc(C=CC(N)=O)cc2c1)c1c(Cl)ccc(F)c1Cl
D1450,CC(Oc1ccc2ncc(C3CC3C(N)=O)cc2c1)c1c(Cl)ccc(F)c1Cl
D1451,CC1CSc2c(C(=O)O)c(=O)c3cc(F)c(N4CCC(N)C4)c(F)c3n21
D1452,NC(=O)c1cccc2[nH]c(-c3cccc(NCCN4CCCC4)n3)nc12
D1453,COc1ccc(C=C2SC(Nc3ccccc3)=NC2=O)cc1OC
D1454,Cn1cc(C=C2Oc3cccc(O)c3C2=O)c2c(-c3ccc(C(=O)NCCO)cc3)ccnc21
D1455,O=S(=O)(Nc1cc(Cl)cc2c1[nH]c1cnccc12)c1ccccc1
D1456,O=c1c(Cl)cc2c([nH]c3c[nH]ccc32)c1Cl
D1457,COc1cccc(C(=O)Nc2cc(Cl)cc3c2[nH]c2cnccc23)c1
D1458,COc1ccc2[nH]c3cnccc3c2c1Br
D1459,Clc1ccc2[nH]c3cnccc3c2c1
D1460,O=C(Nc1cc(Cl)cc2c1[nH]c1cnccc12)N1CCOCC1
D1461,Clc1cc2c([nH]c3cnccc32)c(Cl)c1OCC1CCCCC1
D1462,COc1ccccc1C(=O)Nc1cc(Cl)cc2c1[nH]c1cnccc12
D1463,COc1c(Cl)cc2c([nH]c3cnccc32)c1Cl
D1464,CS(=O)(=O)Nc1cc(Cl)cc2c1[nH]c1cnccc12
D1465,COC(=O)Nc1cc(Cl)cc2c1[nH]c1cnccc12
D1466,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1
D1467,CC(Nc1c(Nc2ccnc(-c3ccccc3F)c2)c(=O)c1=O)c1ccccc1
D1468,CC(Nc1c(Nc2ccnc(-c3ccsc3)c2)c(=O)c1=O)c1ccccc1
D1469,NC(=O)C(Nc1c(Nc2ccncc2)c(=O)c1=O)c1cccc(O)c1
D1470,CC(Nc1c(Nc2ccnc(-c3ccco3)c2)c(=O)c1=O)c1ccccc1
D1471,Clc1cc(Cl)c2[nH]c3cnccc3c2c1
D1472,FC(F)(F)c1ccc2[nH]c3cnccc3c2c1
D1473,O=C(Nc1cc(Cl)cc2c1[nH]c1cnccc12)c1ccccc1
D1474,COc1ccc(C(=O)Nc2cc(Cl)cc3c2[nH]c2cnccc23)cc1
D1475,O=C(Nc1cc(Cl)cc2c1[nH]c1cnccc12)c1ccccn1
D1476,CC(=O)Nc1cc(Cl)cc2c1[nH]c1cnccc12
D1477,COc1ccc2[nH]c3cnccc3c2c1
D1478,Clc1cc(NCc2ccccc2)c2[nH]c3cnccc3c2c1
D1479,O=C(Nc1cc(Cl)cc2c1[nH]c1cnccc12)c1ccncc1
D1480,Brc1ccc2[nH]c3cnccc3c2c1
D1481,Fc1ccc2[nH]c3cnccc3c2c1
D1482,N#Cc1ccc2[nH]c3cnccc3c2c1
D1483,CCOc1c(Cl)cc2c([nH]c3cnccc32)c1Cl
D1484,CNC(=O)Nc1cc(Cl)cc2c1[nH]c1cnccc12
D1485,Clc1cc2c([nH]c3cnccc32)c(Cl)c1OCC1CC1
D1486,O=C(Oc1c(Cl)cc2c([nH]c3cnccc32)c1Cl)N1CCOCC1
D1487,O=[N+]([O-])c1cc(Cl)cc2c1[nH]c1cnccc12
D1488,O=C(Cc1ccccn1)Nc1cc(Cl)cc2c1[nH]c1cnccc12
D1489,O=C(CCCO)Nc1cc(Cl)cc2c1[nH]c1cnccc12
D1490,COc1cc2ncnc(N3CCN(C(=S)NCc4ccc5c(c4)OCO5)CC3)c2cc1OC
D1491,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)c2cc1OC
D1492,COc1cc(N)nc2[nH]c(-c3ccc(F)cc3)c(-c3ccncc3)c12
D1493,Cc1cccc(Cl)c1NC(=O)c1cnc(NC(=O)C2CC2)s1
D1494,Cc1cccc(-c2[nH]ncc2-c2ccc3ncccc3n2)n1
D1495,Cc1cc2c3c(c1)c(C1=C(c4cnc5ccccn45)C(=O)NC1=O)cn3CCN(C(=O)N1CCCCC1)C2
D1496,N#Cc1cnc2cnc(NCCN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1
D1497,N#Cc1cnc2cnc(NCCN3CCOCC3)cc2c1Nc1ccc(Sc2ccccc2)cc1
D1498,N#Cc1cnc2cnc(NCc3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1
D1499,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC
D1500,CC(Nc1cc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)ccn1)c1ccccc1
D1501,CC(Nc1nccc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)n1)c1ccccc1
D1502,COc1cc2ncnc(N3CCN(C(=S)NCc4ccccc4)CC3)c2cc1OC
D1503,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Br)cc4)CC3)c2cc1OC
D1504,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2
D1505,CN(C)C(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1
D1506,CC(C)OC(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1
D1507,Cc1cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)nc(C)n1
D1508,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n(C2CCCC2)c1=O
D1509,N#Cc1cnc2cnc(NCCN3CCOCC3)cc2c1Nc1ccc(Oc2ccccc2)cc1
D1510,N#Cc1cnc2cnc(NCCN3CCOCC3)cc2c1Nc1ccc(Cc2ccccc2)cc1
D1511,O=C(NC1CC1)c1cc(NCc2cnc(Nc3ccccn3)s2)c(F)cc1F
D1512,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc([N+](=O)[O-])cc4)CC3)c2cc1OC
D1513,Clc1ccc2c(c1Nc1ncnc3cc(OCCCN4CCCC4)cc(OC4CCOCC4)c13)OCO2
D1514,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1
D1515,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1
D1516,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl
D1517,O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)Cc1ccccc1-3
D1518,Cc1cc(OCc2cccc(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1
D1519,O=C(O)C1CN(Cc2ccc(OCc3cccc(C(F)(F)F)c3)cc2)C1
D1520,CC(C)C(CO)NC(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1
D1521,CN(CCC#N)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1
D1522,CN(C)c1ccc(NC(=O)CC2Nc3ccccc3NC2=O)cc1
D1523,O=C(O)c1ccccc1Nc1ncnc(Nc2ccc3cn[nH]c3c2)n1
D1524,Cc1cc(=O)nc2[nH][nH]c(-c3cccc(C(F)(F)F)c3)c1-2
D1525,CC(C)N(CCCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1
D1526,COc1ccc2[nH]cc(C=C3C(=O)Nc4ccccc43)c2c1
D1527,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCCCCC(=O)O)c2)n1
D1528,c1ccc(C2CCc3[nH]ncc3C2)cc1
D1529,CC(C)(C)CCOc1cc(-c2ccc(C(N)=O)cc2)cc2[nH]nc(N)c12
D1530,COCCN(C)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1
D1531,CCOCC(C)Oc1cccc2[nH]nc(N)c12
D1532,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCCCO)c2)n1
D1533,O=C1NCc2c1c1c3ccccc3sc1c1[nH]c3ccccc3c21
D1534,O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(F)c2)n1
D1535,O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)Cc2ccccc2-1
D1536,O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)CCc1ccccc1-3
D1537,O=C1NC(=O)c2c1c1c(c3[nH]c4ccccc4c23)CCc2ccccc2-1
D1538,COC(=O)C1(O)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
D1539,O=c1ccc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)c[nH]1
D1540,c1cc(-c2cnc3c(-c4cn[nH]c4)cnn3c2)ccc1OCCN1CCOCC1
D1541,Nc1cc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)ccn1
D1542,Oc1ccc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)cc1O
D1543,NS(=O)(=O)c1ccc(Nc2ncc(-c3ccc(O)c(O)c3)o2)cc1
D1544,NS(=O)(=O)c1ccc(Nc2ncc(-c3ccc(=O)[nH]c3)o2)cc1
D1545,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)ccn1
D1546,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1
D1547,O=C1N=C(Nc2ccccc2)NC1=Cc1ccc2c(c1)OCO2
D1548,CC(C)Oc1ccc(-c2noc(-c3ccc(NC4CCC(C(=O)O)C4)cc3)n2)cc1C(F)(F)F
D1549,CN(C)CCOc1cccc(-c2nc3c(C(N)=O)cccc3[nH]2)c1
D1550,COc1ccc2c(c1)[nH]c1c(C)nccc12
D1551,CN1C(=O)C(=Cc2ccc3c(c2)OCO3)N=C1N
D1552,Cc1ccc(O)cc1CCC1C(O)CCC2(C)C(C(C)C=CCC(C)C)CCC12
D1553,C=C(CCC(C)C1CCC2C(CCc3cc(O)ccc3C)C(=O)CCC12C)C(C)C
D1554,COc1c(Nc2ncc(Cl)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc2c1CCC(N1CCOCC1)CC2
D1555,Cc1c(O)c(O)cc2oc3cc(O)cc(O)c3c(=O)c12
D1556,Cc1ccc(O)cc1CCC1C(=O)CCC2(C)C1CC(O)C2C(C)CCCC(C)C
D1557,Cc1ccc(O)cc1CCC1C(=O)CCC2(C)C(C(C)CCCC(C)C)CCC12
D1558,Cc1ccc(O)cc1CCC1C(O)CCC2(C)C1CC(O)C2C(C)CCCC(C)C
D1559,Cc1cc(O)cc2oc3cc(O)cc(O)c3c(=O)c12
D1560,C=C(CCC(C)C1CCC2C(CCc3cc(O)ccc3C)C(O)CCC12C)C(C)C
D1561,Cc1ccc(O)cc1CCC1C(O)CCC2(C)C(C(C)CCCC(C)C)CCC12
D1562,Cc1ccc(O)cc1CCC1C(=O)CCC2(C)C(C(C)C=CCC(C)C)CCC12
D1563,COc1cc2ncc(NC3CCC(O)CC3)nc2cc1OC
D1564,COc1ccc(C2=C(NNc3cccnc3)C(=O)N=N2)cc1
D1565,COc1ccc(C2=C(NNc3cccc(OC)c3)C(=O)N=N2)cc1
D1566,CC(C)COC(=O)Nc1ccc(-c2cnc3c(-c4ccc(N5CCN(C)CC5)cc4)cnn3c2N)cc1
D1567,COc1ccncc1C1=C(NNc2ccccc2)C(=O)N=N1
D1568,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2C)n1
D1569,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3ccccc3Nc3ccccc3)cc2)n1
D1570,CNc1nccc(-c2cccnc2Oc2ccc(Nc3nnc(-c4ccc(F)cc4)c4ccccc34)cc2)n1
D1571,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(C#N)cc2F)n[nH]1
D1572,COc1ccc(CN(C)C)cc1Nc1nccc(-c2c(-c3cccc(NC(=O)Cc4ccccc4)c3)nc3sccn23)n1
D1573,CN(C)c1ccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1NC(=O)Cc1ccccc1
D1574,Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1
D1575,CCOC(=O)Cc1nc2c3cc(Br)ccc3nc(=O)n2[nH]1
D1576,CN(C)c1ccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1NC(=O)c1ccccc1
D1577,NC(=O)c1ccc(NC2CCCCC2N)nc1Nc1cccc(Cl)c1
D1578,Cc1ccccc1Nc1nccc(-c2c(-c3cccc(NC(=O)c4ccccc4)c3)nc3sccn23)n1
D1579,CC1CCCN1CCc1cc2cc(-c3ccc(OC(F)(F)F)cc3)ccc2[nH]1
D1580,COc1ccc(CN(C)C)cc1Nc1nccc(-c2c(-c3cccc(NC(=O)c4c(F)cccc4F)c3)nc3sccn23)n1
D1581,Cc1ccccc1Nc1nccc(-c2c(-c3cccc(NC(=O)Cc4ccccc4)c3)nc3sccn23)n1
D1582,c1ccc(CNc2nc(Nc3cc(C4CC4)[nH]n3)c3sccc3n2)cc1
D1583,CCOc1ccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1NC(=O)Cc1ccccc1
D1584,CCc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1
D1585,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1Cl)c1ccccc1F
D1586,O=C1NCc2ccc(-c3ccc(Cl)cc3)cc21
D1587,O=C(Cc1ccccc1)Nc1cc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)ccc1Cl
D1588,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2ccc(F)cc12
D1589,CC(C)CC1CN(c2ccc(C(F)(F)F)c(C(=O)c3cccnc3N)n2)CCN1
D1590,CC(C)Oc1cc(-n2cnc3ccc(NC(C)c4ccc(F)cn4)nc32)[nH]n1
D1591,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1
D1592,CNc1ncnc(-c2cccnc2Oc2cc(NC(=O)c3cccc(OC(F)(F)C(F)F)c3)ccc2C)n1
D1593,CCN(CC)CCOc1ccc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc1
D1594,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1
D1595,O=C1NCc2c(-c3ccc(F)cc3F)cc(C3CCNCC3)cc2N1c1c(Cl)cccc1Cl
D1596,CN(C)C1CCCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)C1
D1597,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3cc(OC)c(OCCCN4CCN(C)CC4)c(OC)c3)n2)c(OC)c1
D1598,OC1CCC(Nc2ccc3nnc(-c4cccc(C(F)(F)F)c4)n3n2)CC1
D1599,COc1ccc(C(=O)NCc2cccc(C(=O)Nc3ccc4c(c3)CNCC4)c2)cc1OC
D1600,O=C1Nc2ccccc2C1=Cc1cn[nH]c1-c1ccccc1[N+](=O)[O-]
D1601,Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n2c3ccccc3nc12
D1602,O=c1nc(CN2CCC(O)C2)[nH]c2c1sc1ccc(-c3ccc(O)cc3)cc12
D1603,Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21
D1604,NCCCCCCNC1=C(c2cc3ccccc3[nH]2)C(=O)NC1=O
D1605,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)c2cc1OC
D1606,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(C(C)C)cc4)CC3)c2cc1OC
D1607,O=C1c2c(c3c4cc(O)ccc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4ccccc4c23)C(=O)N1NC(CO)CO
D1608,O=C1c2c(c3c4c(O)cccc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4ccccc4c23)C(=O)N1NC(CO)CO
D1609,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO
D1610,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cc(O)cc4c23)C(=O)N1NC(CO)CO
D1611,COc1cc(Nc2nccc(-c3cccnc3)n2)cc(OC)c1OC
D1612,CCC1CN(c2ccc(-c3ccnc(Nc4cc(OC)c(OC)c(OC)c4)n3)cn2)CCN1
D1613,O=C1c2c(c3c4cc(O)ccc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C(=O)N1NC(CO)CO
D1614,COc1cc(Nc2nccc(-c3ccc(NCCN)nc3)n2)cc(OC)c1OC
D1615,N=c1cc2c(nn1CCCCCCCCCCC(=O)Nc1ccc(-c3ccccc3)nn1)-c1ccccc1CC2
D1616,O=C(O)CC1C(=O)OC2C(COC(=O)c3cc(O)c(O)c(O)c3)OC(OC(=O)c3cc(O)c(O)c(O)c3)C(OC(=O)c3cc(O)c(O)c4c3C1C(O)C(=O)O4)C2OC(=O)c1cc(O)c(O)c(O)c1
D1617,O=C1OC2C(COC(=O)c3cc(O)c(O)c(O)c3)OC(OC(=O)c3cc(O)c(O)c(O)c3)C(OC(=O)c3cc(O)c(O)c4c3C3C1=CC(=O)C(O)(O)C3(O)O4)C2OC(=O)c1cc(O)c(O)c(O)c1
D1618,O=C1OC2C(CO)OC(OC(=O)c3cc(O)c(O)c(O)c3)C(OC(=O)c3cc(O)c(O)c4c3C3C1=CC(=O)C(O)(O)C3(O)O4)C2O
D1619,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C(O)C1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
D1620,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1O)c1cc(O)c(O)c(O)c1
D1621,O=C1OC2C3COC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC2C(OC(=O)c2cc(O)c(O)c4c2C2C1=CC(=O)C(O)(O)C2(O)O4)C(OC(=O)c1cc(O)c(O)c(O)c1)O3
D1622,O=C1OC2C3COC(=O)c4cc(Oc5c(C(=O)O)cc(O)c(O)c5O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC2C(OC(=O)c2cc(O)c(O)c4c2C2C1=CC(=O)C(O)(O)C2(O)O4)C(OC(=O)c1cc(O)c(O)c(O)c1)O3
D1623,O=C(OC1OC2COC(=O)c3cc(Oc4c(C(=O)O)cc(O)c(O)c4O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC(C2O)C1O)c1cc(O)c(O)c(O)c1
D1624,N=c1ccc(-c2ccccc2)nn1CCCCCCCCCCC(=O)Nc1ccc(-c2ccccc2)nn1
D1625,Cc1ccc(=N)n(CCCCCCCCCCC(=O)Nc2ccc(-c3ccccc3)nn2)n1
D1626,CN(C)CC1CCn2c(c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)C1.Cl
D1627,CC1CNCCN1S(=O)(=O)c1cccc2cnccc12
D1628,O=C1NC(O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21
D1629,CCOC(=O)CSc1cnc(NC(C)=O)s1
D1630,CCN(C)C1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
D1631,COC(=O)N(C)C1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
D1632,COC1C(N(C)C(C)=O)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
D1633,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(O)NC4=O
D1634,COC1C(N(C)C(=O)c2cccc([N+](=O)[O-])c2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
D1635,COC1C(N(C)S(C)(=O)=O)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
D1636,COC1C(N(C)Cc2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
D1637,COC1C(N(C)CCC#N)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
D1638,COC(=O)CN1Cc2c(c3c4ccccc4n4c3c3c2c2ccccc2n3C2(C)OC4CC(N(C)C(=O)c3ccccc3)C2OC)C1=O
D1639,COC1C(N(C)C(=O)c2ccccc2Cl)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
D1640,COC1C(N(C)C(=O)c2ccc(Cl)cc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
D1641,COc1ccc(C(=O)N(C)C2CC3OC(C)(C2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1
D1642,COC1C(N(C)C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
D1643,COC1C(N(C)CC(=O)O)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
D1644,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO
D1645,CC1OC(n2c3cc(O)ccc3c3c4c(c5c6ccc(O)cc6[nH]c5c32)C(=O)N(NC(CO)CO)C4=O)C(O)C(O)C1O
D1646,O=C1c2c(c3c4ccc(O)cc4n(C4OC(C(O)CO)C(O)C4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO
D1647,O=C1NC(=O)c2c1c1c3cccc(Cl)c3[nH]c1c1[nH]c3c(Cl)cccc3c21
D1648,CC12OC(CC1(O)C(=O)O)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O
D1649,O=C(Nc1ccccn1)Nc1cccc2c1C1CCCN1C2=O
D1650,O=[N+]([O-])c1ccc(Cl)c(-c2nccc3c2[nH]c2ccccc23)c1
D1651,Cc1nccc2c1[nH]c1cc(F)ccc12
D1652,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3N1Cc1ccccc1
D1653,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCCC3N1Cc1ccccc1
D1654,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1COCC3N1
D1655,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCCC3N1
D1656,CNCCNS(=O)(=O)c1cccc2cnccc12
D1657,NC(=O)Nc1cccc2c1C(=O)c1c(-c3csc(Cl)c3)n[nH]c1-2
D1658,COC1C(CO)OC(n2c3ccccc3c3c4c(c5c6ccccc6[nH]c5c32)C(=O)N(CCCCOC(=O)CBr)C4=O)C(O)C1O
D1659,COC1C(COC(=O)CBr)OC(n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)NC4=O)C(O)C1O
D1660,N=C(N)SCCCn1cc(C2=CC(=O)NC2=O)c2ccccc21
D1661,N=C(N)SCCCn1c(-c2ccccc2)c(C2=CC(=O)NC2=O)c2ccccc21
D1662,N#CC1=C(c2c(-c3cc4ccccc4s3)n(CCCSC(=N)N)c3ccccc23)C(=O)NC1=O
D1663,N#CC1=C(c2c(-c3cc4ccccc4s3)n(CCCN)c3ccccc23)C(=O)NC1=O
D1664,NC(=[NH2+])SCCCn1cc(C2=C(c3cccc4ccccc34)C(=O)NC2=O)c2ccccc21.[Br-]
D1665,CNC(=O)OCCCn1c(-c2cc3ccccc3s2)c(C2=C(C#N)C(=O)NC2=O)c2ccccc21
D1666,O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21
D1667,Oc1cc2cccc[n+]2c2c(Cl)cccc12.[Cl-]
D1668,CCCCCCC(C)CCCCCCCCCCCC1NC(CO)C1O
D1669,CC1CCNC(=O)c2cc3ccc(C(=O)Nc4nc5ccccc5n4CCCN(C)C)cc3n21
D1670,O=C(NC1CNCCCC1OC(=O)c1cc(O)c(C(=O)c2ccccc2C(=O)O)c(O)c1)c1ccc(O)cc1
D1671,Nc1ncnc2nc3ccccc3n12
D1672,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO
D1673,O=C(OCC1OC(O)C(O)(COC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
